"user_id","activity_date","product_group","dollar_purchase_value","purchase_number"
79387,2024-11-10,"Gold",4.99,25
96462,2024-12-25,"Promotion",4.99,2
71776,2024-12-28,"Promotion",6.99,36
74360,2024-12-09,"Gold",4.99,3
94162,2024-12-03,"Promotion",4.99,6
74150,2024-12-19,"Promotion",4.99,1
95169,2024-10-15,"Promotion",4.99,7
93876,2024-11-08,"Gold",4.99,9
93876,2024-12-05,"Promotion",4.99,22
96598,2024-12-23,"Promotion",4.99,1
74142,2024-12-31,"Promotion",4.99,1
78708,2024-12-07,"Gold",4.99,3
83182,2024-10-26,"Gold",4.99,1
90385,2024-12-18,"Remove Ads",4.99,4
82776,2024-11-24,"Gold",4.99,10
80556,2024-12-03,"Promotion",4.99,4
86492,2024-10-19,"Gold",9.99,2
88173,2024-10-25,"Promotion",4.99,2
72205,2024-12-30,"Remove Ads",4.99,9
74868,2024-12-27,"Gold",4.99,21
86257,2024-12-04,"Promotion",9.99,11
85768,2024-12-28,"Gold",4.99,30
75471,2024-11-28,"Gold",9.99,38
86409,2024-12-22,"Gold",4.99,4
79855,2024-11-11,"Gold",9.99,2
76230,2024-10-13,"Promotion",9.99,9
80329,2024-12-19,"Gold",4.99,23
90840,2024-12-16,"Gold",4.99,9
92009,2024-11-22,"Promotion",9.99,6
79583,2024-11-17,"Gold",4.99,79
84531,2024-12-16,"Gold",4.99,10
74748,2024-12-12,"Gold",4.99,1
73788,2024-12-15,"Remove Ads",4.99,14
90752,2024-12-24,"Promotion",4.99,10
78791,2024-11-16,"Promotion",4.99,5
95634,2024-11-21,"Gold",4.99,3
95634,2024-11-24,"Promotion",4.99,10
82152,2024-12-28,"Gold",4.99,1
87887,2024-11-17,"Gold",4.99,1
88184,2024-10-22,"Remove Ads",4.99,3
90915,2024-11-10,"Remove Ads",4.99,8
85244,2024-10-21,"Gold",4.99,4
89203,2024-12-14,"Promotion",4.99,1
71881,2024-11-26,"Promotion",4.99,18
71881,2024-12-21,"Promotion",9.99,27
78230,2024-12-07,"Remove Ads",4.99,11
80251,2024-10-19,"Promotion",4.99,2
91597,2024-12-27,"Gold",4.99,2
85305,2024-11-18,"Gold",9.99,11
88072,2024-11-12,"Remove Ads",4.99,1
81718,2024-10-16,"Promotion",4.99,22
75229,2024-12-02,"Promotion",4.99,1
80565,2024-12-31,"Promotion",4.99,2
71763,2024-12-26,"Gold",9.99,2
72425,2024-10-30,"Promotion",4.99,2
72425,2024-12-24,"Promotion",4.99,9
85987,2024-10-26,"Gold",4.99,2
90443,2024-10-02,"Gold",4.99,2
71404,2024-12-04,"Gold",4.99,19
90537,2024-12-19,"Gold",9.99,4
94429,2024-10-07,"Gold",4.99,4
73273,2024-11-04,"Promotion",4.99,1
74513,2024-11-23,"Gold",4.99,1
82672,2024-12-04,"Promotion",9.99,21
87357,2024-12-27,"Remove Ads",4.99,12
75799,2024-12-01,"Promotion",9.99,17
75799,2024-12-17,"Promotion",9.99,31
75237,2024-10-01,"Gold",4.99,3
91073,2024-12-05,"Remove Ads",4.99,16
84241,2024-12-02,"Promotion",4.99,5
89188,2024-11-06,"Promotion",6.99,25
70218,2024-11-23,"Remove Ads",4.99,26
75345,2024-12-23,"Promotion",9.99,7
75345,2024-12-24,"Gold",4.99,10
79387,2024-10-14,"Promotion",4.99,2
79387,2024-10-31,"Gold",4.99,15
90756,2024-12-26,"Gold",29.99,21
86537,2024-11-08,"Gold",19.99,8
96435,2024-11-28,"Gold",4.99,14
83632,2024-11-30,"Promotion",9.99,4
94912,2024-12-30,"Promotion",4.99,1
71776,2024-11-09,"Gold",4.99,5
93984,2024-11-06,"Gold",9.99,2
72306,2024-11-28,"Promotion",4.99,10
80761,2024-11-23,"Remove Ads",4.99,6
85768,2024-12-15,"Gold",4.99,23
85768,2024-12-19,"Promotion",4.99,26
70616,2024-11-23,"Gold",4.99,1
86492,2024-10-19,"Promotion",4.99,4
73888,2024-10-23,"Gold",9.99,1
75471,2024-10-25,"Gold",9.99,21
75471,2024-11-29,"Promotion",4.99,42
75471,2024-12-28,"Promotion",9.99,77
80436,2024-10-28,"Gold",9.99,3
72205,2024-12-09,"Remove Ads",4.99,6
81012,2024-12-17,"Remove Ads",4.99,7
80329,2024-12-14,"Promotion",4.99,12
82737,2024-12-29,"Promotion",4.99,2
83028,2024-11-28,"Remove Ads",4.99,3
80129,2024-11-07,"Promotion",4.99,9
87393,2024-12-24,"Gold",4.99,2
87393,2024-12-26,"Gold",4.99,4
80876,2024-12-18,"Remove Ads",4.99,25
83405,2024-12-12,"Gold",4.99,9
83590,2024-12-11,"Promotion",4.99,4
93638,2024-10-24,"Gold",9.99,1
93638,2024-11-18,"Promotion",4.99,18
89000,2024-12-24,"Promotion",9.99,5
72755,2024-11-23,"Remove Ads",4.99,1
77802,2024-11-05,"Promotion",4.99,21
86316,2024-11-29,"Gold",4.99,1
87086,2024-12-15,"Remove Ads",4.99,7
90840,2024-12-20,"Gold",4.99,10
96692,2024-12-31,"Promotion",4.99,1
83877,2024-10-29,"Gold",4.99,64
79583,2024-11-20,"Gold",4.99,89
79583,2024-11-22,"Gold",4.99,98
77712,2024-11-29,"Promotion",4.99,3
73788,2024-11-13,"Remove Ads",4.99,1
84531,2024-12-22,"Promotion",4.99,17
82107,2024-11-21,"Gold",4.99,9
81683,2024-11-10,"Promotion",9.99,3
83628,2024-11-08,"Gold",4.99,37
70808,2024-11-29,"Gold",4.99,3
97259,2024-11-13,"Promotion",9.99,2
94223,2024-12-28,"Gold",4.99,1
95868,2024-12-13,"Remove Ads",4.99,10
73952,2024-12-08,"Promotion",9.99,18
81821,2024-12-20,"Promotion",9.99,12
95634,2024-11-26,"Gold",4.99,19
89157,2024-10-11,"Promotion",4.99,1
96608,2024-11-10,"Gold",4.99,2
69847,2024-11-08,"Gold",4.99,4
75392,2024-12-10,"Promotion",4.99,12
75392,2024-12-30,"Remove Ads",4.99,16
82395,2024-11-15,"Gold",4.99,1
79505,2024-11-01,"Gold",9.99,2
85244,2024-11-25,"Gold",29.99,18
83316,2024-11-11,"Promotion",4.99,3
75177,2024-10-17,"Promotion",4.99,19
75177,2024-10-23,"Gold",9.99,30
83953,2024-12-24,"Remove Ads",4.99,10
95622,2024-12-21,"Remove Ads",4.99,1
92942,2024-11-24,"Promotion",4.99,4
89216,2024-12-28,"Gold",4.99,1
84745,2024-11-22,"Gold",4.99,4
86372,2024-12-04,"Remove Ads",4.99,3
89293,2024-11-12,"Gold",4.99,17
89293,2024-12-28,"Remove Ads",4.99,30
85197,2024-12-22,"Promotion",4.99,2
85684,2024-12-24,"Promotion",4.99,19
96420,2024-12-10,"Gold",4.99,1
89108,2024-12-14,"Promotion",4.99,1
90223,2024-11-01,"Promotion",4.99,2
81718,2024-12-26,"Gold",4.99,87
91814,2024-11-24,"Promotion",4.99,11
94665,2024-10-31,"Gold",4.99,3
71404,2024-11-20,"Gold",9.99,7
82428,2024-10-04,"Gold",4.99,1
77787,2024-10-05,"Gold",4.99,1
89188,2024-10-13,"Promotion",9.99,7
79597,2024-11-23,"Promotion",9.99,7
96435,2024-11-25,"Gold",4.99,11
70218,2024-11-26,"Promotion",4.99,31
75915,2024-11-14,"Promotion",4.99,4
75915,2024-11-19,"Promotion",4.99,6
79387,2024-11-20,"Gold",9.99,36
96681,2024-12-29,"Gold",4.99,5
71776,2024-11-16,"Gold",4.99,12
92188,2024-12-27,"Gold",4.99,3
70116,2024-11-25,"Promotion",4.99,5
70888,2024-10-13,"Gold",4.99,2
77516,2024-12-14,"Remove Ads",4.99,4
89921,2024-10-29,"Gold",4.99,3
72737,2024-11-14,"Gold",4.99,3
93876,2024-12-31,"Promotion",4.99,33
85490,2024-11-07,"Promotion",4.99,1
92410,2024-12-04,"Remove Ads",4.99,2
93543,2024-11-27,"Promotion",9.99,1
76784,2024-12-31,"Promotion",4.99,4
72124,2024-12-28,"Promotion",9.99,13
74176,2024-12-28,"Promotion",4.99,1
75471,2024-12-21,"Gold",29.99,67
90967,2024-12-30,"Promotion",4.99,1
76230,2024-10-09,"Promotion",9.99,6
94202,2024-11-16,"Gold",4.99,2
70404,2024-10-23,"Promotion",4.99,4
90738,2024-10-31,"Promotion",4.99,1
71207,2024-11-22,"Promotion",4.99,2
77802,2024-12-03,"Promotion",4.99,41
87149,2024-10-31,"Remove Ads",4.99,17
69856,2024-10-06,"Promotion",4.99,1
83590,2024-12-07,"Promotion",4.99,2
82740,2024-11-13,"Promotion",4.99,8
79583,2024-11-16,"Gold",4.99,77
79583,2024-12-02,"Gold",4.99,129
83964,2024-11-13,"Remove Ads",4.99,1
90731,2024-12-26,"Promotion",4.99,1
84531,2024-12-11,"Gold",4.99,5
83628,2024-10-23,"Gold",9.99,22
73483,2024-12-22,"Promotion",4.99,9
95868,2024-12-25,"Gold",4.99,24
82440,2024-12-29,"Gold",4.99,3
89178,2024-11-01,"Gold",4.99,1
88184,2024-10-12,"Promotion",4.99,1
70317,2024-12-23,"Gold",4.99,4
75747,2024-11-24,"Remove Ads",4.99,2
81569,2024-11-02,"Promotion",9.99,9
74407,2024-11-05,"Promotion",4.99,1
75177,2024-10-19,"Gold",9.99,23
87775,2024-10-27,"Gold",4.99,1
70389,2024-12-05,"Promotion",4.99,2
79274,2024-12-10,"Promotion",4.99,7
95514,2024-12-28,"Promotion",4.99,1
81891,2024-10-12,"Promotion",9.99,6
84175,2024-11-06,"Promotion",4.99,2
88533,2024-12-30,"Promotion",4.99,1
70942,2024-11-29,"Promotion",9.99,1
92612,2024-12-28,"Promotion",9.99,1
72350,2024-12-27,"Remove Ads",4.99,5
73415,2024-12-18,"Remove Ads",4.99,1
82835,2024-12-20,"Promotion",4.99,6
82835,2024-12-28,"Remove Ads",4.99,10
81718,2024-10-09,"Gold",4.99,14
81718,2024-12-03,"Gold",4.99,72
82639,2024-10-24,"Promotion",9.99,7
76582,2024-12-28,"Remove Ads",4.99,3
86790,2024-12-23,"Remove Ads",4.99,12
82672,2024-12-04,"Gold",9.99,23
95254,2024-11-15,"Remove Ads",4.99,16
80767,2024-12-16,"Promotion",9.99,2
80767,2024-12-25,"Promotion",9.99,9
82344,2024-12-08,"Remove Ads",4.99,6
71776,2024-12-22,"Promotion",6.99,31
71776,2024-12-27,"Gold",4.99,35
86063,2024-12-26,"Remove Ads",4.99,46
74303,2024-12-27,"Promotion",4.99,1
89293,2024-11-08,"Promotion",4.99,10
79139,2024-12-18,"Promotion",4.99,1
76858,2024-11-23,"Promotion",4.99,6
89188,2024-11-10,"Remove Ads",4.99,26
96403,2024-10-06,"Gold",4.99,3
79576,2024-12-27,"Gold",4.99,3
85768,2024-12-29,"Promotion",4.99,31
89442,2024-11-08,"Promotion",4.99,1
77043,2024-12-28,"Gold",4.99,5
70404,2024-11-06,"Gold",4.99,21
83405,2024-12-09,"Remove Ads",4.99,4
72208,2024-11-11,"Promotion",4.99,1
76076,2024-11-09,"Gold",4.99,18
77730,2024-12-31,"Promotion",4.99,1
87389,2024-12-22,"Gold",19.99,1
72213,2024-12-17,"Promotion",9.99,2
80566,2024-12-15,"Gold",4.99,23
85621,2024-12-17,"Gold",4.99,4
88392,2024-11-10,"Gold",4.99,3
94104,2024-10-09,"Gold",19.99,5
73788,2024-12-08,"Remove Ads",4.99,12
73879,2024-10-12,"Promotion",9.99,6
82740,2024-10-24,"Promotion",4.99,3
87782,2024-12-28,"Promotion",9.99,2
79583,2024-10-18,"Promotion",4.99,1
74892,2024-11-26,"Remove Ads",4.99,1
90845,2024-11-30,"Gold",4.99,2
83628,2024-10-10,"Gold",4.99,12
83628,2024-10-17,"Promotion",9.99,18
83628,2024-11-24,"Gold",4.99,51
87691,2024-12-20,"Gold",4.99,19
95868,2024-12-22,"Remove Ads",4.99,18
81239,2024-12-30,"Gold",4.99,10
95771,2024-11-25,"Gold",9.99,5
81821,2024-12-15,"Remove Ads",4.99,8
69847,2024-11-10,"Gold",4.99,8
94978,2024-10-05,"Promotion",4.99,2
84747,2024-11-09,"Remove Ads",4.99,3
83525,2024-11-24,"Promotion",4.99,2
74407,2024-11-05,"Promotion",4.99,2
75177,2024-11-17,"Promotion",4.99,41
71881,2024-11-26,"Remove Ads",4.99,17
83953,2024-12-31,"Remove Ads",4.99,11
76109,2024-10-30,"Gold",4.99,3
83094,2024-11-10,"Remove Ads",4.99,3
83094,2024-11-25,"Promotion",4.99,7
87406,2024-12-07,"Gold",4.99,1
72350,2024-12-05,"Remove Ads",4.99,2
82037,2024-11-07,"Promotion",9.99,15
96420,2024-12-22,"Promotion",4.99,5
91073,2024-11-23,"Promotion",4.99,6
94429,2024-10-28,"Gold",4.99,9
95254,2024-11-20,"Gold",4.99,19
96681,2024-12-29,"Gold",4.99,2
82344,2024-11-24,"Remove Ads",4.99,4
71776,2024-11-06,"Remove Ads",4.99,3
85590,2024-12-31,"Promotion",4.99,3
77692,2024-11-23,"Gold",9.99,3
78746,2024-10-27,"Gold",4.99,4
91409,2024-12-24,"Gold",19.99,3
72240,2024-10-10,"Gold",4.99,4
71222,2024-12-12,"Gold",4.99,13
88430,2024-10-13,"Promotion",4.99,1
90399,2024-12-13,"Gold",4.99,2
72563,2024-12-01,"Gold",4.99,2
79387,2024-10-18,"Gold",9.99,6
85768,2024-12-27,"Gold",4.99,29
96619,2024-11-11,"Gold",4.99,1
76076,2024-10-26,"Gold",4.99,6
76076,2024-12-09,"Remove Ads",4.99,34
76784,2024-12-30,"Promotion",4.99,2
96006,2024-12-21,"Remove Ads",4.99,25
70218,2024-11-18,"Gold",4.99,23
92643,2024-11-14,"Remove Ads",4.99,7
82604,2024-11-25,"Gold",4.99,7
89389,2024-11-19,"Gold",29.99,4
90385,2024-12-25,"Remove Ads",4.99,5
69686,2024-11-26,"Gold",9.99,3
75471,2024-12-24,"Promotion",4.99,74
84509,2024-12-02,"Promotion",4.99,1
87882,2024-10-20,"Promotion",4.99,1
83819,2024-12-07,"Gold",4.99,5
69917,2024-10-21,"Promotion",4.99,3
78765,2024-12-09,"Gold",4.99,8
77712,2024-11-29,"Gold",4.99,2
78540,2024-12-12,"Gold",4.99,7
78131,2024-11-03,"Gold",4.99,3
84778,2024-12-22,"Gold",4.99,4
79583,2024-11-03,"Gold",4.99,35
79583,2024-12-02,"Promotion",4.99,127
79583,2024-12-07,"Gold",4.99,154
83628,2024-11-30,"Promotion",9.99,61
70808,2024-12-13,"Remove Ads",4.99,6
84071,2024-10-28,"Gold",4.99,3
94979,2024-10-27,"Gold",4.99,2
73952,2024-12-23,"Promotion",4.99,25
79770,2024-12-15,"Promotion",4.99,1
93775,2024-10-03,"Gold",4.99,1
90915,2024-11-03,"Remove Ads",4.99,7
75747,2024-12-11,"Promotion",4.99,8
81569,2024-10-18,"Gold",4.99,3
75177,2024-10-16,"Promotion",4.99,15
75177,2024-11-07,"Remove Ads",4.99,38
75177,2024-11-28,"Promotion",4.99,53
80586,2024-11-17,"Gold",4.99,1
83711,2024-11-30,"Promotion",4.99,1
76753,2024-12-31,"Promotion",4.99,11
85312,2024-11-23,"Gold",4.99,2
87237,2024-12-21,"Gold",4.99,12
84745,2024-12-28,"Gold",4.99,37
89479,2024-11-08,"Promotion",4.99,7
94207,2024-12-06,"Remove Ads",4.99,5
97248,2024-12-15,"Gold",4.99,1
82639,2024-10-13,"Promotion",9.99,6
94652,2024-11-16,"Promotion",4.99,3
79597,2024-12-21,"Promotion",9.99,17
70311,2024-10-14,"Promotion",9.99,3
87891,2024-11-20,"Promotion",6.99,17
94429,2024-11-08,"Gold",4.99,13
81567,2024-12-12,"Gold",4.99,4
89793,2024-12-25,"Promotion",9.99,13
93465,2024-12-01,"Gold",4.99,14
80751,2024-12-13,"Gold",29.99,10
81810,2024-12-02,"Remove Ads",NA,2
73163,2024-12-03,"Promotion",4.99,27
79387,2024-11-16,"Gold",9.99,31
90756,2024-12-27,"Promotion",9.99,30
71222,2024-11-26,"Promotion",4.99,3
89188,2024-10-20,"Promotion",9.99,18
79920,2024-12-29,"Gold",4.99,6
69843,2024-10-30,"Remove Ads",4.99,5
87179,2024-10-21,"Gold",9.99,1
93876,2024-11-15,"Remove Ads",4.99,14
95006,2024-11-30,"Promotion",4.99,1
75385,2024-12-04,"Gold",9.99,1
75385,2024-12-15,"Promotion",9.99,8
93743,2024-10-31,"Promotion",4.99,1
76076,2024-10-12,"Remove Ads",4.99,3
72124,2024-12-26,"Promotion",6.99,8
73675,2024-11-07,"Promotion",9.99,1
75620,2024-12-14,"Promotion",4.99,5
78708,2024-12-27,"Gold",4.99,10
89389,2024-11-24,"Gold",29.99,6
86900,2024-12-14,"Gold",4.99,11
90015,2024-11-02,"Gold",4.99,1
97100,2024-11-23,"Promotion",4.99,1
69686,2024-11-26,"Gold",19.99,2
92459,2024-12-26,"Gold",4.99,2
70404,2024-10-20,"Gold",9.99,3
91956,2024-12-10,"Promotion",4.99,9
80876,2024-12-06,"Gold",4.99,22
83590,2024-12-07,"Promotion",9.99,1
78877,2024-12-07,"Gold",4.99,15
75471,2024-12-15,"Gold",9.99,55
86409,2024-12-18,"Gold",4.99,2
80329,2024-12-26,"Promotion",4.99,32
83877,2024-10-24,"Gold",4.99,45
92009,2024-11-20,"Promotion",4.99,4
83964,2024-11-20,"Remove Ads",4.99,5
79583,2024-11-12,"Promotion",4.99,69
79583,2024-12-02,"Gold",4.99,130
79583,2024-12-07,"Promotion",9.99,147
70109,2024-12-06,"Promotion",4.99,7
83628,2024-11-27,"Promotion",9.99,57
85255,2024-12-18,"Promotion",4.99,8
78077,2024-12-19,"Promotion",9.99,1
81239,2024-12-29,"Promotion",4.99,9
89157,2024-10-31,"Promotion",4.99,8
95634,2024-12-24,"Gold",4.99,28
79770,2024-12-28,"Gold",4.99,28
78577,2024-12-09,"Remove Ads",4.99,8
75221,2024-10-24,"Gold",4.99,3
95567,2024-10-25,"Remove Ads",4.99,2
70317,2024-12-25,"Gold",4.99,9
90531,2024-12-30,"Remove Ads",4.99,8
70389,2024-12-24,"Promotion",4.99,6
71926,2024-10-14,"Gold",4.99,1
75748,2024-12-30,"Remove Ads",4.99,14
84745,2024-12-21,"Gold",4.99,28
76815,2024-11-15,"Gold",4.99,3
91073,2024-11-28,"Promotion",4.99,11
86537,2024-10-20,"Gold",29.99,5
96435,2024-11-28,"Gold",4.99,12
82344,2024-12-15,"Gold",4.99,9
90966,2024-12-31,"Promotion",4.99,1
94665,2024-12-01,"Promotion",4.99,9
81718,2024-10-10,"Promotion",4.99,16
85323,2024-12-23,"Gold",4.99,4
90537,2024-12-27,"Promotion",9.99,12
72439,2024-10-31,"Promotion",6.99,13
75281,2024-11-28,"Gold",4.99,3
82672,2024-11-29,"Promotion",9.99,16
73127,2024-10-20,"Promotion",4.99,2
74176,2024-12-31,"Gold",9.99,2
96124,2024-12-29,"Promotion",4.99,4
70116,2024-12-31,"Promotion",9.99,23
86063,2024-10-27,"Gold",4.99,22
88882,2024-12-04,"Promotion",4.99,8
91034,2024-12-31,"Promotion",4.99,4
72830,2024-11-16,"Gold",9.99,10
72755,2024-12-21,"Remove Ads",4.99,5
77802,2024-12-28,"Gold",19.99,56
87086,2024-11-14,"Remove Ads",4.99,3
95783,2024-11-28,"Remove Ads",4.99,6
85490,2024-11-10,"Promotion",4.99,2
93984,2024-12-05,"Remove Ads",4.99,10
94403,2024-11-09,"Gold",4.99,7
79991,2024-10-14,"Gold",4.99,4
90436,2024-12-31,"Promotion",4.99,5
91680,2024-11-05,"Promotion",9.99,2
80980,2024-12-16,"Gold",4.99,9
77950,2024-11-09,"Promotion",4.99,1
84720,2024-12-10,"Promotion",4.99,1
72024,2024-10-30,"Promotion",4.99,7
72024,2024-11-27,"Promotion",9.99,17
89000,2024-12-28,"Remove Ads",4.99,6
83819,2024-12-02,"Promotion",4.99,3
83405,2024-12-11,"Promotion",4.99,7
75471,2024-10-25,"Promotion",9.99,22
81110,2024-10-23,"Gold",4.99,38
89918,2024-11-28,"Promotion",4.99,4
79583,2024-10-18,"Gold",4.99,3
79583,2024-11-02,"Promotion",4.99,32
79583,2024-11-10,"Remove Ads",4.99,57
86262,2024-10-26,"Remove Ads",NA,4
83628,2024-11-12,"Gold",9.99,40
83628,2024-11-16,"Gold",9.99,45
94747,2024-10-29,"Promotion",4.99,1
83395,2024-12-24,"Gold",29.99,15
94553,2024-11-05,"Promotion",9.99,1
85255,2024-11-09,"Promotion",9.99,2
70198,2024-12-26,"Promotion",4.99,6
70241,2024-12-18,"Promotion",4.99,1
73952,2024-11-26,"Promotion",4.99,12
95502,2024-12-24,"Remove Ads",4.99,7
75399,2024-12-23,"Promotion",9.99,1
89178,2024-11-13,"Promotion",4.99,4
70317,2024-12-26,"Gold",4.99,12
88305,2024-11-26,"Gold",4.99,3
81882,2024-12-13,"Gold",4.99,12
82639,2024-10-06,"Gold",4.99,2
91073,2024-11-29,"Promotion",9.99,13
91073,2024-12-06,"Gold",4.99,17
80767,2024-12-28,"Promotion",9.99,11
82344,2024-12-22,"Remove Ads",4.99,11
96120,2024-12-19,"Gold",4.99,3
82672,2024-12-28,"Promotion",9.99,34
92098,2024-11-19,"Gold",4.99,2
92451,2024-10-08,"Gold",4.99,8
91670,2024-12-17,"Promotion",4.99,6
96793,2024-12-08,"Promotion",4.99,1
93465,2024-11-29,"Promotion",9.99,5
70116,2024-12-10,"Promotion",4.99,12
86063,2024-10-27,"Gold",4.99,13
79811,2024-11-02,"Gold",9.99,3
90826,2024-10-26,"Promotion",9.99,3
94712,2024-11-08,"Promotion",4.99,3
94665,2024-11-22,"Gold",4.99,6
72052,2024-11-19,"Gold",4.99,2
94076,2024-12-16,"Remove Ads",4.99,3
72736,2024-11-14,"Promotion",4.99,16
70218,2024-11-03,"Promotion",9.99,16
85049,2024-10-29,"Promotion",4.99,1
72240,2024-10-15,"Promotion",4.99,23
74765,2024-11-29,"Remove Ads",4.99,7
75385,2024-12-20,"Promotion",9.99,12
76188,2024-11-30,"Gold",4.99,1
93726,2024-10-30,"Gold",4.99,1
85768,2024-12-11,"Promotion",4.99,20
96619,2024-11-11,"Gold",4.99,2
73348,2024-12-12,"Gold",4.99,2
83106,2024-11-28,"Promotion",4.99,1
81130,2024-11-06,"Promotion",4.99,3
91764,2024-11-20,"Gold",4.99,1
89149,2024-11-01,"Promotion",9.99,3
73163,2024-11-18,"Gold",9.99,23
79387,2024-10-31,"Promotion",4.99,17
79387,2024-11-27,"Gold",9.99,45
79387,2024-11-30,"Gold",4.99,49
79387,2024-12-28,"Gold",9.99,58
83197,2024-11-07,"Gold",4.99,1
74685,2024-11-23,"Gold",4.99,3
75471,2024-10-19,"Remove Ads",4.99,16
94104,2024-10-08,"Gold",9.99,3
96751,2024-12-10,"Promotion",4.99,1
93368,2024-11-29,"Gold",9.99,11
89078,2024-11-14,"Remove Ads",4.99,3
91585,2024-10-23,"Promotion",9.99,2
73788,2024-11-30,"Remove Ads",4.99,8
83877,2024-11-15,"Remove Ads",4.99,69
86882,2024-10-06,"Remove Ads",4.99,1
93120,2024-12-18,"Promotion",4.99,4
79583,2024-11-16,"Gold",4.99,75
79583,2024-11-23,"Gold",4.99,100
85929,2024-10-07,"Promotion",4.99,1
84531,2024-12-19,"Promotion",9.99,14
86031,2024-12-24,"Gold",4.99,1
83628,2024-10-30,"Gold",4.99,33
69784,2024-11-15,"Promotion",4.99,1
92205,2024-12-24,"Gold",4.99,2
78164,2024-11-06,"Promotion",4.99,4
87691,2024-12-17,"Gold",4.99,4
94979,2024-11-21,"Gold",4.99,3
90346,2024-12-04,"Remove Ads",4.99,7
73952,2024-11-24,"Gold",4.99,11
88775,2024-10-13,"Gold",9.99,9
93827,2024-11-01,"Gold",9.99,8
96167,2024-11-01,"Promotion",4.99,5
70317,2024-12-25,"Gold",4.99,11
81569,2024-10-18,"Gold",4.99,4
75177,2024-10-16,"Gold",4.99,10
78230,2024-10-26,"Gold",4.99,4
89132,2024-11-20,"Gold",29.99,6
78988,2024-11-17,"Promotion",9.99,1
85305,2024-11-08,"Gold",9.99,4
92612,2024-12-31,"Promotion",9.99,3
83094,2024-12-15,"Remove Ads",4.99,14
84306,2024-11-07,"Promotion",4.99,1
69997,2024-10-28,"Promotion",9.99,5
81718,2024-10-24,"Gold",4.99,52
71404,2024-11-16,"Gold",9.99,4
85696,2024-10-03,"Promotion",4.99,2
76139,2024-11-17,"Remove Ads",4.99,1
77283,2024-10-26,"Promotion",4.99,1
70311,2024-11-21,"Gold",4.99,20
96435,2024-10-24,"Gold",4.99,3
69876,2024-10-31,"Promotion",4.99,4
69876,2024-11-08,"Gold",4.99,7
80904,2024-10-27,"Gold",29.99,1
87406,2024-12-27,"Gold",4.99,2
74765,2024-12-06,"Remove Ads",4.99,8
73128,2024-10-12,"Gold",9.99,1
88882,2024-11-25,"Promotion",4.99,3
95011,2024-10-14,"Promotion",4.99,2
95011,2024-12-16,"Gold",4.99,3
89520,2024-11-11,"Promotion",9.99,1
77802,2024-10-16,"Promotion",4.99,2
77802,2024-10-27,"Promotion",4.99,10
72428,2024-12-31,"Gold",4.99,5
75408,2024-12-04,"Remove Ads",4.99,6
88665,2024-11-21,"Promotion",9.99,1
90119,2024-11-08,"Gold",4.99,10
90756,2024-12-24,"Promotion",4.99,15
80761,2024-12-16,"Remove Ads",4.99,12
90436,2024-12-14,"Gold",4.99,2
76086,2024-10-14,"Promotion",4.99,1
73723,2024-12-13,"Promotion",4.99,1
95328,2024-10-31,"Promotion",4.99,1
82101,2024-11-07,"Promotion",4.99,2
70404,2024-11-05,"Promotion",9.99,18
74868,2024-12-31,"Promotion",4.99,23
92643,2024-12-13,"Remove Ads",4.99,14
87149,2024-10-23,"Promotion",4.99,7
74572,2024-12-18,"Promotion",4.99,1
87393,2024-12-29,"Gold",4.99,7
80107,2024-10-08,"Promotion",4.99,3
96137,2024-11-14,"Promotion",4.99,1
83877,2024-10-24,"Gold",4.99,43
85322,2024-12-19,"Gold",4.99,9
85322,2024-12-19,"Gold",4.99,10
92009,2024-11-12,"Promotion",NA,1
92569,2024-12-11,"Promotion",4.99,1
74986,2024-12-30,"Remove Ads",4.99,1
80566,2024-12-03,"Gold",9.99,12
90845,2024-12-05,"Promotion",9.99,5
79583,2024-12-11,"Promotion",9.99,159
81683,2024-11-10,"Gold",4.99,1
73702,2024-11-18,"Remove Ads",4.99,2
95771,2024-11-28,"Gold",9.99,7
96608,2024-11-07,"Gold",4.99,1
78791,2024-12-08,"Promotion",4.99,7
79762,2024-12-24,"Promotion",4.99,2
89804,2024-12-26,"Promotion",4.99,1
95634,2024-12-26,"Gold",4.99,33
88775,2024-10-21,"Promotion",9.99,14
79770,2024-12-19,"Gold",4.99,15
93435,2024-10-26,"Gold",29.99,4
94181,2024-12-16,"Gold",4.99,6
95454,2024-11-27,"Promotion",4.99,1
95454,2024-11-30,"Promotion",4.99,2
92739,2024-12-12,"Gold",4.99,5
90531,2024-12-03,"Promotion",4.99,1
79001,2024-11-15,"Remove Ads",4.99,7
73019,2024-10-12,"Gold",4.99,1
71613,2024-11-29,"Promotion",9.99,7
84443,2024-12-17,"Gold",4.99,5
86492,2024-10-18,"Promotion",4.99,1
77802,2024-10-31,"Promotion",6.99,15
77802,2024-11-19,"Promotion",4.99,29
69997,2024-10-30,"Promotion",9.99,6
81718,2024-12-25,"Gold",9.99,83
94429,2024-11-08,"Gold",4.99,16
